filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,Fund Size,Holdings,13F AUM,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous 13F AUM,Country
392104,"KILEY JUERGENS WEALTH MANAGEMENT, LLC",3603504747,50,72,Small,74.0,385245550.0,9.4595,61.709,5.8,108.94,6.34,190.52,2018-02-12 05:00:00 UTC,24.21,67.14,28.5,117.75,9.28,10.82,,,11.25,16.84,,,16.3,16.6143,0001723223,98501,7.0009,0,0,360039668.0,WA,OLYMPIA,239740.0,0.3312,0.1668,0.9187,-1.33,106106845.0,27.543,Long-Term Focus,Investment Advisor,2018-02-12 05:00:00 UTC,360039668.0,United States
256046,KILTEARN PARTNERS LLP,0131 460 1040,64,69,Small,35.0,735652374.0,11.4286,56.8828,1.76,122.47,1.77,124.66,2014-02-12 05:00:00 UTC,14.45,46.2,16.13,46.57,5.38,7.89,4.26,7.04,5.08,7.95,3.9600000000000004,7.1,8.2,11.7273,0001582633,EH2 4DF,-10.8131,0,0,824843591.0,X0,EDINBURGH,6248636.0,0.0806,0.2059,1.1492,-5.41,0.0,0.0,"Value Investor,Contrarian",Investment Advisor,2014-02-12 05:00:00 UTC,824843591.0,UNITED KINGDOM
632774,KILTERHOWLING LLC,7204432076,,,Micro,51.0,159207402.0,7.8431,85.4812,5.98,33.59,4.05,22.35,2023-05-04 04:00:00 UTC,26.88,0.0,18.93,,,,,,,,,,4.9,6.46,0001759354,80302,8.425,0,0,146836378.0,CO,BOULDER,66650.0,0.478,0.1361,0.7727,,139738440.0,87.771,"FINANCE concentrated,ETF Investor,Low BETA Stock Focus,Short-Term Focus",Investment Advisor,2023-05-04 04:00:00 UTC,146836378.0,United States
603784,"KIM, LLC",316-828-8310,,,Small,249.0,988577624.0,85.1406,92.0004,-0.79,-21.59,-21.32,-23.06,2022-08-12 04:00:00 UTC,1.06,0.0,10.66,,,,,,,,,,4.0,4.275,0001888968,67220,-11.6787,1,0,1119297394.0,KS,WICHITA,77655863.0,-0.6864,0.1708,0.7255,,483517189.0,48.91,"","",2022-08-12 04:00:00 UTC,1119297394.0,United States
1600,"KIMELMAN & BAIRD, LLC",212-686-0021,,,Small,376.0,1253346492.0,4.2553,43.7751,0.0,0.0,,,2005-02-18 05:00:00 UTC,0.0,,,,,,,,,,,,1.0,0.9917,0001318103,10022,3.3768,0,0,1212405656.0,NY,NEW YORK,204413.0,,,,,4892693.0,0.39,"",Investment Advisor,2005-02-18 05:00:00 UTC,1212405656.0,United States
365839,"KIMMERIDGE ENERGY MANAGEMENT COMPANY, LLC",646-517-7252,,,Small,4.0,1570596756.0,0.0,100.0,8.43,209.5,7.4,196.01,2017-05-09 04:00:00 UTC,9.73,318.47,6.98,256.87,13.87,33.15,24.11,,9.569999999999999,28.970000000000002,23.380000000000003,,8.25,8.25,0001706220,10014,-2.985,0,0,1618921869.0,NY,NEW YORK,6707900.0,0.3021,0.3364,0.7968,2.73,0.0,0.0,"Mid-Cap Focus,ENERGY concentrated,Value Investor","Investment Advisor,Hedge Fund,Activist Investor",2017-05-09 04:00:00 UTC,1618921869.0,United States
624336,"KINETIC PARTNERS MANAGEMENT, LP",305-390-4400,,,Small,33.0,1440287573.0,33.3333,64.3777,20.55,77.01,21.42,90.63,2023-02-14 05:00:00 UTC,42.32,0.0,44.17,,,,,,,,,,1.8,3.0357,0001911448,33133,4.8071,0,0,1374226938.0,FL,MIAMI,10892253.0,0.8382,0.2105,1.3393,,0.0,0.0,"","Investment Advisor,Hedge Fund",2023-02-14 05:00:00 UTC,1374226938.0,United States
1603,KING LUTHER CAPITAL MANAGEMENT CORP,8173323235,29,47,Large,627.0,23298135470.0,9.2504,33.9762,7.55,650.08,7.49,720.61,2001-04-09 04:00:00 UTC,27.78,81.53,28.38,93.83,3.66,12.67,13.320000000000002,11.75,4.4799999999999995,14.149999999999999,14.66,12.97,21.0,30.0633,0000310051,76102,4.9989,0,0,22188926476.0,TX,FORT WORTH,16255378.0,-0.0039,0.1812,1.0254,-7.39,192497537.0,0.826,Long-Term Focus,"Investment Advisor,Hedge Fund",2001-04-09 04:00:00 UTC,22188926476.0,United States
1605,"KING STREET CAPITAL MANAGEMENT, L.P.",212-812-3100,90,98,Micro,13.0,146793135.0,53.8462,99.9861,26.89,3929.92,16.56,2834.19,2003-02-13 05:00:00 UTC,81.19,187.03,75.18,233.71,30.009999999999998,23.48,14.37,18.54,28.64,27.250000000000004,16.06,17.299999999999997,1.3,1.8182,0001218199,10171,84.5913,0,0,79523330.0,NY,NEW YORK,23989939.0,0.6839,0.3812,1.5262,17.07,0.0,0.0,"Short-Term Focus,Contrarian","Investment Advisor,Hedge Fund",2003-02-13 05:00:00 UTC,79523330.0,United States
199133,KING WEALTH MANAGEMENT GROUP,239-766-4092,60,72,Small,157.0,641693000.0,12.1019,55.9199,7.06,352.75,6.43,339.32,2013-02-06 05:00:00 UTC,33.01,110.16,30.68,103.79,13.200000000000001,16.009999999999998,14.49,12.889999999999999,10.86,15.299999999999999,13.950000000000001,12.61,21.3,23.6954,0001568235,34103,6.9857,0,0,599793000.0,FL,NAPLES,437930.0,0.5696,0.1663,1.0059,2.56,298893000.0,46.579,"FINANCE concentrated,Long-Term Focus",Investment Advisor,2013-02-06 05:00:00 UTC,599793000.0,United States
641633,KINGDOM FINANCIAL GROUP LLC.,16239740300,,,Micro,55.0,133782756.0,16.3636,75.0962,1.61,11.95,2.07,13.75,2023-07-31 04:00:00 UTC,10.32,0.0,12.38,,,,,,,,,,3.9,4.0816,0001962236,85022,-9.4563,0,0,147754897.0,AZ,PEORIA,303161.0,0.0123,0.0928,0.6294,,124801982.0,93.287,"",Investment Advisor,2023-07-31 04:00:00 UTC,147754897.0,United States
1606,"KINGDON CAPITAL MANAGEMENT, L.L.C.",212-333-0100,61,63,Small,112.0,901810532.0,56.25,33.4526,7.5,774.39,6.9,745.76,2001-05-09 04:00:00 UTC,51.58,58.98,49.33,71.09,12.590000000000002,9.719999999999999,9.89,9.790000000000001,11.16,11.34,10.71,8.48,0.3,3.9114,0001000097,10019,-3.3378,8,3,932950517.0,NY,NEW YORK,14574843.0,0.4537,0.2026,1.1737,1.59,139342000.0,15.451,Short-Term Focus,"Investment Advisor,Hedge Fund",2001-05-09 04:00:00 UTC,932950517.0,United States
70445,KINGFISHER CAPITAL LLC,7043331710,35,43,Small,175.0,436162849.0,6.2857,26.5972,6.98,216.89,7.68,197.85,2010-02-16 05:00:00 UTC,32.55,65.24,33.51,57.58,6.6000000000000005,10.57,10.25,8.51,6.22,9.520000000000001,9.2,7.969999999999999,9.9,19.7353,0001483170,28244,2.1267,0,0,427080000.0,NC,CHARLOTTE,989998.0,0.1991,0.1446,0.6935,-2.88,80297949.0,18.41,Long-Term Focus,Investment Advisor,2010-02-16 05:00:00 UTC,427080000.0,United States
677465,KINGS PATH PARTNERS LLC,8325003101,,,Micro,312.0,238323024.0,13.7821,44.2832,1.16,-0.28,1.72,0.19,2024-07-30 04:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,0.8997,0002030974,77478,12.3247,0,0,212173245.0,TX,SUGAR LAND,700336.0,-0.6409,0.0688,0.6887,,167495484.0,70.281,"",Investment Advisor,2024-07-30 04:00:00 UTC,212173245.0,United States
461913,"KINGSVIEW WEALTH MANAGEMENT, LLC",312-870-6701,,,Mid,1170.0,4754902657.0,19.1453,22.1161,5.12,139.24,5.17,166.77,2020-01-29 05:00:00 UTC,27.32,74.57,26.81,93.14,4.3999999999999995,11.790000000000001,11.88,,5.65,14.069999999999999,13.58,,13.9,12.4464,0001791965,97526,12.3416,0,0,4232539168.0,OR,GRANTS PASS,21109607.0,0.0412,0.1635,0.8226,-5.97,2572217231.0,54.096,"Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2020-01-29 05:00:00 UTC,4232539168.0,United States
642721,"KINGSWOOD WEALTH ADVISORS, LLC",8005356981,,,Small,775.0,1402138201.0,30.1935,22.9619,10.22,42.24,9.6,47.39,2023-08-09 04:00:00 UTC,42.91,0.0,43.81,,,,,,,,,,4.1,3.1493,0001987855,92127,26.3374,0,0,1109836509.0,CA,SAN DIEGO,8437399.0,0.6358,0.1419,0.9855,,486339796.0,34.686,"",Investment Advisor,2023-08-09 04:00:00 UTC,1109836509.0,United States
496883,"KINLOCH CAPITAL, LLC",804-956-4545,43,31,Micro,85.0,206293584.0,10.5882,25.2178,5.36,43.42,5.64,35.94,2021-01-21 05:00:00 UTC,16.77,0.0,18.13,,7.51,,,,6.03,,,,2.3,10.4458,0001818557,23060,7.5151,0,0,191873973.0,VA,GLEN ALLEN,188703.0,0.292,0.133,0.6252,-0.6,42711971.0,20.704,Low BETA Stock Focus,Investment Advisor,2021-01-21 05:00:00 UTC,191873973.0,United States
430074,KINNEVIK AB (PUBL),46 8 526 000 00,,,Micro,1.0,78458352.0,0.0,100.0,2.52,-66.97,2.52,-65.71,2022-02-14 05:00:00 UTC,0.88,0.0,0.88,,,,,,,,,,7.0,7.0,0001766574,SE-10313,-12.1333,0,0,89292510.0,V7,STOCKHOLM,0.0,-0.3575,0.9825,2.6884,,0.0,0.0,"HEALTH CARE concentrated,High BETA Stock Focus,Short-Term Focus","",2022-02-14 05:00:00 UTC,89292510.0,SWEDEN
463525,"KINNEY ASSET MANAGEMENT, LLC",(312) 548-8420,,,Micro,4.0,106868915.0,0.0,100.0,7.05,76.98,7.42,66.82,2020-02-12 05:00:00 UTC,20.42,0.0,19.76,,3.2199999999999998,,,,4.760000000000001,,,,7.0,7.0,0001803121,60611,-18.4933,0,0,131116655.0,IL,CHICAGO,635228.0,-0.0196,0.2594,1.4475,-9.3,0.0,0.0,"","Investment Advisor,Hedge Fund",2020-02-12 05:00:00 UTC,131116655.0,United States
340122,"Kinsale Capital Group, Inc.",(804) 289-1300,,,Small,35.0,339345150.0,2.8571,57.5102,8.29,24.91,8.0,32.34,2022-02-11 05:00:00 UTC,26.67,0.0,28.2,,,,,,,,,,3.5,5.9429,0001669162,23230,17.6168,0,0,288517669.0,VA,RICHMOND,220396.0,0.2682,0.1503,0.7889,,126619710.0,37.313,"FINANCE concentrated,Low BETA Stock Focus,Short-Term Focus","",2022-02-11 05:00:00 UTC,288517669.0,United States
556006,KINSALE INSURANCE COMPANY,18042891300,,,Small,35.0,339345150.0,2.8571,57.5102,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.0,5.2286,0001881609,23230,,0,0,0.0,VA,RICHMOND,0.0,,,,,126619710.0,37.313,"",Insurance Company,,0.0,United States
200211,"KINTEGRAL ADVISORY, LLC",6465194333,57,89,Small,238.0,1089858533.0,0.0,31.344,8.04,146.51,8.17,232.22,2019-02-13 05:00:00 UTC,31.3,114.11,42.06,174.82,7.430000000000001,16.45,,,12.97,22.41,,,11.3,16.5672,0001569518,10022,4.5405,0,0,1042522994.0,NY,NEW YORK,167742.0,0.1942,0.196,1.0291,-3.9,0.0,0.0,Long-Term Focus,"Investment Advisor,Hedge Fund",2019-02-13 05:00:00 UTC,1042522994.0,United States
464038,KIRKOSWALD ASSET MANAGEMENT LLC,332-207-4665,,,Micro,5.0,105331200.0,100.0,100.0,0.0,-34.45,,-7.83,2020-02-14 05:00:00 UTC,60.6,0.0,61.02,,-0.98,,,,-0.8999999999999999,,,,0.0,0.0,0001795594,10022,479.9285,0,1,18162790.0,NY,NEW YORK,2686000.0,-0.1205,0.3921,0.8592,-10.62,0.0,0.0,"","Investment Advisor,Hedge Fund",2020-02-14 05:00:00 UTC,18162790.0,United States
464037,KIRKOSWALD CAPITAL PARTNERS LLP,44 203 728 1203,,,Micro,1.0,105331200.0,100.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001795785,SW1X 9LP,,0,1,0.0,X0,LONDON,0.0,,,,,0.0,0.0,"","",,0.0,UNITED KINGDOM
670115,KIRKOSWALD GLOBAL MANAGEMENT SERVICES LTD.,242.605.9001,,,Micro,1.0,105331200.0,100.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001962150,00000,,0,1,0.0,C5,"ALBANY, NEW PROVIDENCE",0.0,,,,,0.0,0.0,"","",,0.0,BAHAMAS
1609,KIRR MARBACH & COMPANY LLC,8123769444,79,80,Small,57.0,447791674.0,7.0175,51.9058,5.02,710.26,9.35,668.68,2001-05-03 04:00:00 UTC,31.5,80.43,39.33,92.07,13.04,12.53,10.96,8.91,14.87,13.94,11.73,8.99,9.2,20.3148,0000764112,47201,7.7337,0,0,415646943.0,IN,COLUMBUS,581870.0,0.5265,0.1825,1.1071,2.35,53878253.0,12.032,"Long-Term Focus,Low BETA Stock Focus,GARP,Value Investor",Investment Advisor,2001-05-03 04:00:00 UTC,415646943.0,United States
670049,"KIRTLAND HILLS CAPITAL MANAGEMENT, LLC",440-477-8913,,,Micro,138.0,181359653.0,19.5652,40.4105,7.06,16.05,7.67,15.45,2024-05-14 04:00:00 UTC,0.0,0.0,,,,,,,,,,,1.4,1.6947,0002019084,44108,50.983,0,0,120119240.0,OH,BRATENAHL,39450474.0,0.1811,0.0811,0.2512,,23124223.0,12.75,"",Investment Advisor,2024-05-14 04:00:00 UTC,120119240.0,United States
660764,"KITCHING PARTNERS, LLC",267-209-0830,,,Micro,31.0,74651063.0,45.1613,89.9601,9.27,16.13,1.86,7.6,2024-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,2.7,1.6429,0002010145,19428,35.8195,0,0,54963442.0,PA,CONSHOHOCKEN,592754.0,0.2143,0.0682,0.2608,,70593483.0,94.565,"",Investment Advisor,2024-02-14 05:00:00 UTC,54963442.0,United States
395617,KITE LAKE CAPITAL MANAGEMENT (UK) LLP,44 20 7052 8311,,,Micro,8.0,69908605.0,62.5,100.0,-0.73,139.39,-11.58,46.87,2018-03-20 04:00:00 UTC,-18.98,143.8,-16.56,75.75,-0.5499999999999999,19.509999999999998,,,6.279999999999999,11.940000000000001,,,1.7143,1.7143,0001687444,SW1X 7QA,311.9098,1,0,16971822.0,X0,LONDON,1156304.0,-0.1289,0.3353,0.7067,-12.08,1879850.0,2.689,Short-Term Focus,"Investment Advisor,Hedge Fund",2018-03-20 04:00:00 UTC,16971822.0,UNITED KINGDOM
500807,KIZE CAPITAL LP,646-817-3400,,,Micro,8.0,85459229.0,12.5,100.0,0.8,31.94,-0.34,8.62,2021-02-16 05:00:00 UTC,22.51,0.0,5.67,,0.98,,,,-5.92,,,,10.7143,10.7143,0001798860,10013,-19.5527,0,0,106230065.0,NY,NEW YORK,232727.0,-0.1175,0.2308,1.0343,-10.49,0.0,0.0,Value Investor,"Investment Advisor,Hedge Fund",2021-02-16 05:00:00 UTC,106230065.0,United States
660940,KKM FINANCIAL LLC,3124487230,,,Micro,157.0,202139542.0,17.1975,25.2268,10.87,16.39,9.36,16.02,2024-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.8,2.6383,0002001943,60604,-4.1574,0,0,210907818.0,IL,CHICAGO,534825.0,0.1255,0.123,0.9695,,61878130.0,30.612,"",Investment Advisor,2024-02-14 05:00:00 UTC,210907818.0,United States
132433,KKR CREDIT ADVISORS (US) LLC,415-315-3620,,,Small,52.0,564783307.0,19.2308,85.2544,0.0,103.12,,143.04,2012-02-14 05:00:00 UTC,18.66,109.04,18.17,151.23,10.61,15.89,,,17.119999999999997,20.23,,,3.1,3.5385,0001520692,94104,,0,0,0.0,CA,SAN FRANCISCO,0.0,0.4735,0.0,1.1609,-1.88,0.0,0.0,"","Investment Advisor,Hedge Fund,Activist Investor",2012-02-14 05:00:00 UTC,0.0,United States
107269,KKR INVESTMENT MANAGEMENT LLC,(212) 750-8300,,,Small,15.0,306151602.0,40.0,94.7464,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.7,2.8667,0001463931,10001,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"","",,0.0,United States
395616,KL SPECIAL OPPORTUNITIES MASTER FUND LTD.,44 20 7052 8311,,,Micro,7.0,63382453.0,57.1429,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.7143,0.7143,0001734681,KY1-1104,,1,0,0.0,E9,GRAND CAYMAN,0.0,,,,,1879850.0,2.966,"","",,0.0,CAYMAN ISLANDS
499106,"KLAAS FINANCIAL ASSET ADVISORS, LLC",815-877-8440,23,21,Small,48.0,576912500.0,0.0,79.8927,0.63,10.66,1.81,15.82,2021-02-04 05:00:00 UTC,10.42,0.0,13.24,,0.8,,,,2.6,,,,9.2,11.1875,0001819279,61111,5.7665,0,0,545458522.0,IL,LOVES PARK,207390.0,-0.2384,0.1227,0.6523,-7.85,576912500.0,100.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-02-04 05:00:00 UTC,545458522.0,United States
1611,"KLCM ADVISORS, INC.",4147651234,94,95,Small,177.0,842552310.0,12.9944,50.6125,6.39,773.97,8.71,974.34,2002-02-13 05:00:00 UTC,24.55,123.49,43.14,158.33,20.919999999999998,17.45,13.62,11.24,30.86,20.9,16.78,13.74,7.3,21.3235,0001166620,53202,4.084,0,0,809492336.0,WI,MILWAUKEE,4268663.0,0.8417,0.2044,0.8124,12.75,0.0,0.0,"Long-Term Focus,Low BETA Stock Focus,Value Investor",Investment Advisor,2002-02-13 05:00:00 UTC,809492336.0,United States
657292,"KLEIN PAVLIS & PEASLEY FINANCIAL, INC.",800-557-5461,,,Micro,84.0,124890433.0,13.0952,33.7422,4.38,20.51,5.06,23.98,2024-01-12 05:00:00 UTC,0.0,0.0,,,,,,,,,,,2.1,2.45,0001907480,92614,10.905,0,0,112610280.0,CA,IRVINE,288969.0,0.2502,0.1133,0.2427,,2637302.0,2.112,"",Investment Advisor,2024-01-12 05:00:00 UTC,112610280.0,United States
1613,KLINGENSTEIN FIELDS & COMPANY LP,2124927000,48,51,Mid,187.0,2515532449.0,4.2781,35.1593,5.64,289.58,5.13,261.31,2001-05-10 04:00:00 UTC,30.51,98.0,29.03,83.91,11.04,14.64,12.21,9.030000000000001,10.33,12.959999999999999,11.59,9.120000000000001,28.9,42.9293,0000859872,10017,4.2202,0,0,2413671846.0,NY,NEW YORK,1732101.0,0.4329,0.1692,0.9666,0.4,220489794.0,8.765,Long-Term Focus,"Investment Advisor,Hedge Fund",2001-05-10 04:00:00 UTC,2413671846.0,United States
327551,"KLINGMAN & ASSOCIATES, LLC",212-867-7647,46,48,Small,275.0,1614554239.0,12.7273,51.7485,3.96,135.89,4.91,130.12,2016-02-09 05:00:00 UTC,18.69,67.4,21.79,68.37,6.69,10.85,9.5,,7.51,10.979999999999999,9.69,,18.6,16.2604,0001662449,10036,9.072,0,0,1480265225.0,NY,NEW YORK,1212798.0,0.2096,0.1422,0.8516,-2.83,1351062603.0,83.68,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2016-02-09 05:00:00 UTC,1480265225.0,United States
624318,KM CAPITAL MANAGEMENT LTD.,5126970290,,,Micro,48.0,187133956.0,18.75,75.7282,1.88,25.82,3.94,35.37,2023-02-14 05:00:00 UTC,17.08,0.0,22.01,,,,,,,,,,4.5,4.8182,0001963514,78744,-3.1543,0,0,193229013.0,TX,AUSTIN,567880.0,0.4062,0.1066,0.8566,,187133956.0,100.0,"","Investment Advisor,Hedge Fund",2023-02-14 05:00:00 UTC,193229013.0,United States
436682,"KMG FIDUCIARY PARTNERS, LLC",4195178040,53,75,Small,272.0,1157840607.0,13.9706,33.6749,5.03,121.15,5.71,144.3,2019-04-15 04:00:00 UTC,35.45,90.64,35.97,108.69,12.73,13.77,,,12.809999999999999,15.85,,,13.9,12.1311,0001773205,43617,13.8389,0,0,1017087190.0,OH,TOLEDO,3518021.0,0.5762,0.1577,0.8994,2.61,429931787.0,37.132,"Long-Term Focus,ETF Investor",Investment Advisor,2019-04-15 04:00:00 UTC,1017087190.0,United States
383111,"KMJZ INVESTMENTS, L.L.C.",312-466-3301,,,Small,2.0,257148922.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,4.5,4.5,0001504277,60606,,0,0,0.0,IL,CHICAGO,0.0,,,,,142244010.0,55.316,"","",,0.0,United States
107214,"KNIGHTHEAD CAPITAL MANAGEMENT, LLC",212-356-2914,43,61,Small,13.0,1922751061.0,61.5385,100.0,-4.75,-79.43,19.21,-80.59,2011-02-14 05:00:00 UTC,-36.84,-66.53,-49.34,-70.44,-36.46,-19.66,-22.31,-19.46,-38.019999999999996,-21.63,-27.21,-21.42,3.6667,5.0,0001512397,10017,-8.2751,0,0,2096215443.0,NY,NEW YORK,8105000.0,-1.2626,0.3192,1.3043,-44.77,638225000.0,33.193,"CONSUMER DISCRETIONARY concentrated,High Growth Investor,Growth Investor","Investment Advisor,Hedge Fund",2011-02-14 05:00:00 UTC,2096215443.0,United States
107220,"KNIGHTHEAD GP, LLC",212-356-2900,,,Small,9.0,1922751061.0,44.4444,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.7778,3.1111,0001512396,10017,,0,0,0.0,NY,NEW YORK,0.0,,,,,638225000.0,33.193,"","",,0.0,United States
350678,KNIGHTS OF COLUMBUS ASSET ADVISORS LLC,203-752-4093,47,72,Small,448.0,1511531186.0,22.5446,21.8361,8.5,143.04,7.36,165.77,2017-05-11 04:00:00 UTC,35.37,76.86,34.8,93.58,12.68,12.08,11.31,,12.559999999999999,14.12,12.78,,10.1,8.5306,0001688666,06510,-1.3608,0,0,1532384388.0,CT,NEW HAVEN,10861622.0,0.5549,0.1621,0.9931,2.39,27053552.0,1.79,"","Investment Advisor,Hedge Fund",2017-05-11 04:00:00 UTC,1532384388.0,United States
1614,"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",949-644-4444,76,82,Small,123.0,445680369.0,13.8211,37.6961,7.49,550.76,7.51,470.26,2005-09-01 04:00:00 UTC,44.78,135.31,37.33,123.86,17.419999999999998,18.67,14.31,14.82,16.34,17.49,13.459999999999999,13.77,7.1,11.2881,0001332811,92660,10.612,0,0,402922327.0,CA,NEWPORT BEACH,1921109.0,0.7003,0.1953,1.0069,6.15,174686513.0,39.195,"","Investment Advisor,Hedge Fund",2005-09-01 04:00:00 UTC,402922327.0,United States
1615,"KNOLL CAPITAL MANAGEMENT, LLC",212-808-7474,57,63,Micro,37.0,215799923.0,8.1081,76.0281,4.83,-75.03,11.3,41.85,2005-07-12 04:00:00 UTC,45.0,31.96,92.21,-58.22,-2.74,5.7,3.61,0.8,-29.189999999999998,-16.02,-13.639999999999999,-6.4,6.5,9.0,0001325083,33131,45.4106,0,0,148407303.0,FL,MIAMI,8212207.0,-0.2398,0.268,1.099,-13.59,11195466.0,5.188,HEALTH CARE concentrated,"",2005-07-12 04:00:00 UTC,148407303.0,United States
651616,"KNOLLWOOD INVESTMENT ADVISORY, LLC",443-541-2440,,,Small,363.0,933965635.0,5.5096,29.6738,11.35,68.78,11.32,79.99,2023-11-14 05:00:00 UTC,39.11,0.0,48.77,,,,,,,,,,3.4,2.3062,0001999346,21030,3.8802,0,0,899079370.0,MD,HUNT VALLEY,849678.0,0.8996,0.1746,1.303,,50601904.0,5.418,"","Investment Advisor,Hedge Fund",2023-11-14 05:00:00 UTC,899079370.0,United States
1616,KNOTT DAVID M JR, ,67,87,Small,105.0,284570000.0,18.0952,67.958,4.33,518.98,14.77,841.92,2001-05-11 04:00:00 UTC,41.08,75.41,38.52,113.07,9.229999999999999,11.89,10.68,9.07,13.58,16.33,14.41,13.51,7.9,16.8696,0001892770,11791,13.5432,0,0,250627000.0,NY,SYOSSET,2036499.0,0.2794,0.1997,1.0828,-0.22,25322000.0,8.898,Low BETA Stock Focus,"",2001-05-11 04:00:00 UTC,250627000.0,United States
431563,KNUFF & COMPANY LLC,650-832-9010,53,60,Small,140.0,327664168.0,15.7143,48.9299,6.14,111.12,5.91,114.91,2019-02-14 05:00:00 UTC,24.69,84.3,25.81,88.05,3.6900000000000004,13.01,,,6.12,13.459999999999999,,,7.8,15.5118,0001768089,94404,6.3436,0,0,308118425.0,CA,FOSTER CITY,329755.0,-0.0017,0.1978,1.0438,-7.92,2991839.0,0.913,Long-Term Focus,"Investment Advisor,Hedge Fund",2019-02-14 05:00:00 UTC,308118425.0,United States
669216,"KOA WEALTH MANAGEMENT, LLC",760-602-6920,,,Micro,51.0,129451310.0,5.8824,56.6123,2.1,10.87,1.98,13.19,2024-05-07 04:00:00 UTC,0.0,0.0,,,,,,,,,,,2.6,2.74,0002022118,92024,9.3942,0,0,118334688.0,CA,ENCINITAS,135164.0,-0.0204,0.1167,0.8132,,27083190.0,20.922,"",Investment Advisor,2024-05-07 04:00:00 UTC,118334688.0,United States
660548,KODAI CAPITAL MANAGEMENT LP,312-858-4963,,,Mid,203.0,4828538994.0,60.0985,27.08,15.73,19.41,18.33,26.32,2024-02-13 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.1,1.0982,0001999612,60606,-8.106,0,1,5254464988.0,IL,CHICAGO,80210890.0,0.2156,0.1157,0.5879,,0.0,0.0,"","Investment Advisor,Hedge Fund",2024-02-13 05:00:00 UTC,5254464988.0,United States
623836,"KOESTEN, HIRSCHMANN & CRABTREE, INC.",9135211881,,,Micro,241.0,171666668.0,25.7261,87.0078,4.69,30.56,4.94,34.71,2023-02-10 05:00:00 UTC,24.51,0.0,23.68,,,,,,,,,,6.1,5.2362,0001963421,66210,10.2312,0,0,155733261.0,KS,OVERLAND PARK,120522.0,0.4438,0.1285,1.0039,,163096349.0,95.008,"",Investment Advisor,2023-02-10 05:00:00 UTC,155733261.0,United States
1621,KOHLBERG KRAVIS ROBERTS & COMPANY . L.P.,212-230-9742,58,73,Mid,82.0,7468046124.0,28.0488,94.13,24.41,475.34,24.45,865.43,2008-02-14 05:00:00 UTC,39.44,45.71,55.44,54.63,0.19,7.82,7.720000000000001,6.32,6.13,9.11,8.35,12.04,9.6,6.3472,0001399770,10001,124.0227,0,0,3333611590.0,NY,NEW YORK,390966828.0,-0.139,0.2563,1.2323,-11.58,0.0,0.0,Growth Investor,"Investment Advisor,Hedge Fund",2008-02-14 05:00:00 UTC,3333611590.0,United States
357327,"KOHMANN BOSSHARD FINANCIAL SERVICES, LLC",330-666-6886,30,27,Small,205.0,805458779.0,6.3415,54.7819,3.41,65.37,3.46,67.42,2017-02-02 05:00:00 UTC,16.53,37.73,17.07,38.22,3.73,6.61,6.0600000000000005,,3.74,6.69,6.25,,14.0,13.7291,0001696615,44333,8.4283,0,0,742848942.0,OH,FAIRLAWN,606035.0,0.0002,0.1316,0.7048,-5.36,745055856.0,92.501,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2017-02-02 05:00:00 UTC,742848942.0,United States
