filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,WhaleScore Qtr Equal-Wt,Fund Size,Holdings,13F AUM,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Option AUM,Option AUM Percentage,Call AUM,Call AUM Percentage,PUT AUM,PUT AUM Percentage,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous 13F AUM,Country,Date Filed
551783,LEVEL FINANCIAL ADVISORS,7166346113,32,27,27,Small,86.0,294142893.0,9.3023,56.4938,-0.68,10.97,-0.7,16.87,2022-01-20 05:00:00 UTC,4.62,0.0,6.06,,5.54,,,,6.81,,,,9.6,9.9765,0001871734,14051,7.9364,0,0,272514980.0,NY,EAST AMHERST,358577.0,0.0831,0.1283,0.6968,-5.99,275734243.0,93.742,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2022-01-20 05:00:00 UTC,272514980.0,United States,2025-04-10
358521,"LEVEL FOUR ADVISORY SERVICES, LLC",8668341040,,,,Mid,796.0,2431718200.0,11.0553,20.3398,-4.47,151.45,-4.91,174.07,2017-02-14 05:00:00 UTC,9.4,96.54,10.58,101.69,13.170000000000002,14.469999999999999,12.0,,13.320000000000002,15.06,13.18,,9.4,15.3684,0001696715,75251,-0.6171,0,0,2446818486.0,TX,DALLAS,4256525.0,0.6946,0.1321,0.7771,1.35,960602805.0,39.503,0.0,0.0,0.0,0.0,0.0,0.0,Long-Term Focus,Investment Advisor,2017-02-14 05:00:00 UTC,2446818486.0,United States,2025-05-14
695333,LEVEL WEALTH MANAGEMENT LLC,336-365-1432,,,,Micro,55.0,152803010.0,9.0909,83.8439,-0.61,0.74,-0.77,0.45,2025-01-24 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.9615,0002036775,27410,7.9555,0,0,141542597.0,NC,GREENSBORO,175210.0,-0.4798,0.103,0.5935,,142291446.0,93.121,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-01-24 05:00:00 UTC,141542597.0,United States,2025-04-28
555221,"LEVERTY FINANCIAL GROUP, LLC",715-377-2080,40,46,40,Micro,46.0,244617779.0,23.913,92.3285,-3.14,15.99,-1.45,29.04,2022-02-09 05:00:00 UTC,8.28,0.0,9.4,,7.16,,,,10.58,,,,7.3,6.8605,0001908386,54016,24.4824,0,0,196507890.0,WI,HUDSON,3812058.0,0.1514,0.1754,0.9567,-7.35,236551856.0,96.703,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,ETF Investor",Investment Advisor,2022-02-09 05:00:00 UTC,196507890.0,United States,2025-04-10
1690,"LEVIN CAPITAL STRATEGIES, L.P.",212-259-0800,75,90,69,Small,246.0,946724912.0,39.4309,34.7697,-0.29,478.28,0.17,369.05,2007-02-12 05:00:00 UTC,13.0,211.99,12.22,201.69,16.63,25.55,15.24,15.49,16.73,24.709999999999997,14.680000000000001,15.459999999999999,9.4,24.9716,0001354821,10153,-10.4201,4,7,1056849131.0,NY,NEW YORK,6802987.0,0.7102,0.1905,0.751,2.66,45889801.0,4.847,4949120.0,0.523,2488130.0,0.263,2460990.0,0.26,Long-Term Focus,"Investment Advisor,Hedge Fund",2007-02-12 05:00:00 UTC,1056849131.0,United States,2025-05-09
658286,"LEWIS ASSET MANAGEMENT, LLC",925-284-4033,,,,Micro,140.0,120935558.0,17.1429,40.5255,-5.0,9.76,-5.75,19.12,2024-01-23 05:00:00 UTC,9.06,0.0,13.64,,,,,,,,,,4.5,4.0945,0002004520,94549,-7.6807,0,0,130997089.0,CA,LAFAYETTE,332180.0,-0.1197,0.1186,0.8035,,23610731.0,19.523,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2024-01-23 05:00:00 UTC,130997089.0,United States,2025-05-05
391927,"LEXAURUM ADVISORS, LLC",913-392-3630,33,44,32,Small,363.0,521861658.0,12.6722,30.012,-0.18,87.49,-0.67,85.7,2018-02-09 05:00:00 UTC,9.95,70.7,10.23,68.5,9.33,11.29,9.25,,9.65,11.0,9.25,,13.2,12.737,0001729677,66085,3.4071,0,0,504666962.0,KS,OVERLAND PARK,2764231.0,0.3897,0.1276,0.7262,-2.48,355899012.0,68.198,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2018-02-09 05:00:00 UTC,504666962.0,United States,2025-04-14
328420,LEXINGTON PARTNERS L.P.,212-754-0411,,,,Micro,8.0,10648775.0,75.0,100.0,-3.02,-93.42,1.45,-77.28,2016-02-16 05:00:00 UTC,1.73,-36.74,-0.18,19.4,-9.36,-8.75,-32.15,,-4.19,3.61,-19.009999999999998,,3.75,3.75,0001621157,10022,-87.1731,0,0,83018905.0,NY,NEW YORK,3011896.0,-0.5294,0.2634,0.9289,-25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Large-Cap Focus,CONSUMER STAPLES concentrated","Investment Advisor,Hedge Fund",2016-02-16 05:00:00 UTC,83018905.0,United States,2025-05-13
415579,LFA - LUGANO FINANCIAL ADVISORS SA,0919124961,38,26,40,Micro,209.0,147089039.0,16.2679,48.6832,-0.58,37.8,-0.93,46.89,2018-08-30 04:00:00 UTC,5.38,30.45,7.43,38.73,3.9,5.46,,,5.029999999999999,6.77,,,5.3,8.8482,0001737871,6900,-3.8386,0,0,152960544.0,V8,LUGANO,428242.0,-0.0707,0.0929,0.4852,-5.59,133509145.0,90.768,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2018-08-30 04:00:00 UTC,152960544.0,SWITZERLAND,2025-04-28
357748,"LFL ADVISERS, LLC",8478688750,77,77,84,Micro,9.0,228581412.0,11.1111,100.0,-0.57,215.29,-0.83,223.12,2017-02-07 05:00:00 UTC,12.45,142.63,6.87,122.52,13.96,19.400000000000002,15.42,,12.879999999999999,17.349999999999998,15.64,,27.125,28.125,0001694127,60201,-10.9679,0,0,256740534.0,IL,EVANSTON,200553.0,0.5368,0.1853,1.0112,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Long-Term Focus,"Investment Advisor,Hedge Fund",2017-02-07 05:00:00 UTC,256740534.0,United States,2025-05-13
661084,LGIM SINGAPORE PTE LTD,006562836100,,,,Large,2365.0,86722366325.0,1.1839,34.8996,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,4.3,3.5323,0002000219,049481,,0,0,0.0,U0,SINGAPORE,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",,0.0,SINGAPORE,
327940,"LGL PARTNERS, LLC",610-545-6100,62,53,47,Micro,132.0,207305023.0,64.3939,79.928,-3.31,151.02,-2.78,168.3,2016-02-11 05:00:00 UTC,7.36,82.97,9.26,87.18,8.7,12.839999999999998,9.6,,10.39,13.36,9.53,,9.5,18.6038,0001653202,19102,-69.9137,0,0,689033975.0,PA,PHILADELPHIA,3122488.0,0.2881,0.1488,0.8821,-4.4,199039838.0,96.013,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,ETF Investor","Investment Advisor,Hedge Fund",2016-02-11 05:00:00 UTC,689033975.0,United States,2025-05-15
669922,LGT CAPITAL PARTNERS (ASIA-PACIFIC) LTD,85225222900,,,,Small,34.0,1788892878.0,11.7647,60.614,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.4,2.4706,0002014044,00000,,0,0,0.0,K3,CENTRAL,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",,0.0,HONG KONG,
660700,LGT CAPITAL PARTNERS (USA) INC.,212-336-0650,,,,Small,34.0,1788892878.0,11.7647,60.614,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.4,3.9118,0002011783,10036-6710,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",,0.0,United States,
297479,LGT CAPITAL PARTNERS LTD.,0041554159656,59,51,69,Mid,53.0,2251999786.0,13.2075,53.0076,-0.58,248.55,-1.09,275.27,2015-05-15 04:00:00 UTC,10.22,82.08,8.1,81.92,9.87,12.73,12.889999999999999,13.29,8.61,12.709999999999999,13.65,14.17,11.1,20.54,0001641992,8808,-14.3028,0,0,2627856598.0,V8,PFAEFFIKON,3094540.0,0.293,0.1912,1.0212,-4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Long-Term Focus,Investment Advisor,2015-05-15 04:00:00 UTC,2627856598.0,SWITZERLAND,2025-05-09
624259,LGT FINANCIAL ADVISORS LLC,214-461-1539,,,,Micro,750.0,32740725.0,65.3333,38.976,-2.88,28.66,-2.9,18.99,2023-02-14 05:00:00 UTC,8.87,0.0,8.7,,,,,,,,,,5.0,5.6824,0001965191,75204,-27.5727,0,0,45204951.0,TX,DALLAS,281376.0,0.3855,0.1119,0.8363,,24580677.0,75.077,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2023-02-14 05:00:00 UTC,45204951.0,United States,2025-05-08
568592,LGT FUND MANAGEMENT COMPANY LTD.,004232352144,47,61,47,Small,269.0,1109219937.0,19.7026,32.3153,-5.88,29.16,-4.49,32.61,2022-05-03 04:00:00 UTC,6.25,0.0,8.97,,12.32,,,,13.44,,,,5.6,5.3333,0001911284,9490,-2.9701,0,0,1143173264.0,N2,VADUZ,5481820.0,0.4712,0.174,0.9766,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",2022-05-03 04:00:00 UTC,1143173264.0,LIECHTENSTEIN,2025-05-13
568595,LGT GROUP FOUNDATION,004232351122,68,84,67,Mid,304.0,7254337896.0,15.7895,43.5803,-5.25,51.96,-4.69,53.89,2022-05-03 04:00:00 UTC,12.95,0.0,11.64,,18.45,,,,19.439999999999998,,,,9.2,8.6424,0001911278,9490,12.3528,0,0,6456747360.0,N2,VADUZ,17145385.0,0.7315,0.2019,1.1317,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",2022-05-03 04:00:00 UTC,6456747360.0,LIECHTENSTEIN,2025-05-13
659413,"LHM, INC.",801-304-4540,,,,Small,25.0,301679429.0,20.0,82.4932,-8.12,7.34,-6.03,9.63,2024-02-02 05:00:00 UTC,8.12,0.0,7.38,,,,,,,,,,2.8,3.087,0002009224,84070,-3.999,0,0,314246070.0,UT,SANDY,1385834.0,-0.1162,0.1899,1.3225,,206774514.0,68.541,0.0,0.0,0.0,0.0,0.0,0.0,"","",2024-02-02 05:00:00 UTC,314246070.0,United States,2025-05-13
557773,LIBERTY 77 CAPITAL L.P.,202-984-7070,,,,Small,4.0,1126274320.0,0.0,100.0,-2.05,3.9,-5.41,2.43,2025-02-12 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,1.0,0001905374,20006,20.8045,0,0,932311919.0,DC,WASHINGTON,96980.0,-0.1598,0.2343,0.6564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2025-02-12 05:00:00 UTC,932311919.0,United States,2025-05-13
1693,"LIBERTY CAPITAL MANAGEMENT, INC.",248.258.9290,50,66,44,Small,163.0,449197840.0,3.681,32.9534,-7.7,780.11,-6.89,799.24,2006-07-26 04:00:00 UTC,5.99,90.84,8.11,96.19,12.839999999999998,13.8,15.620000000000001,14.19,13.320000000000002,14.430000000000001,15.89,14.580000000000002,8.7,13.0994,0001366838,48009,-0.3424,0,0,450741066.0,MI,BIRMINGHAM,217325.0,0.5469,0.1574,0.9195,-0.5,124535698.0,27.724,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2006-07-26 04:00:00 UTC,450741066.0,United States,2025-04-16
156391,LIBERTY MUTUAL GROUP ASSET MANAGEMENT INC.,617-357-9500,40,30,47,Small,19.0,300988796.0,36.8421,99.794,-15.92,41.74,1.22,97.71,2011-11-14 05:00:00 UTC,-6.56,2.24,7.21,34.19,-4.58,0.44,-1.27,1.23,-0.03,6.0600000000000005,5.12,4.47,2.1,5.25,0001533497,02116,-28.3525,0,0,420096813.0,MA,BOSTON,5380272.0,-0.48,0.1988,1.0936,-19.05,220626120.0,73.3,0.0,0.0,0.0,0.0,0.0,0.0,"GARP,Low BETA Stock Focus",Investment Advisor,2011-11-14 05:00:00 UTC,420096813.0,United States,2025-05-08
1694,LIBERTY MUTUAL INSURANCE COMPANY,6173579500,,,,Micro,4.0,147386751.0,0.0,100.0,0.0,226.76,,151.28,2001-05-07 04:00:00 UTC,21.19,93.3,29.65,116.25,11.110000000000001,14.09,13.08,7.55,12.44,16.68,12.15,6.12,2.25,2.25,0000316369,02116,,0,0,0.0,MA,BOSTON,0.0,0.538,0.0,1.0803,-0.09,131205780.0,89.021,0.0,0.0,0.0,0.0,0.0,0.0,"",Insurance Company,2001-05-07 04:00:00 UTC,0.0,United States,
469716,"LIBERTY ONE INVESTMENT MANAGEMENT, LLC",847-680-9255,41,44,29,Small,155.0,988347934.0,10.3226,33.2425,0.44,53.69,0.72,53.87,2020-04-22 04:00:00 UTC,5.24,49.57,5.46,49.94,4.5,8.38,,,4.859999999999999,8.44,,,4.5,14.3425,0001807328,60048,7.0847,0,0,922959446.0,IL,LIBERTYVILLE,3634327.0,-0.0021,0.1191,0.492,-4.84,63585054.0,6.433,0.0,0.0,0.0,0.0,0.0,0.0,Low BETA Stock Focus,Investment Advisor,2020-04-22 04:00:00 UTC,922959446.0,United States,2025-04-30
699229,LIBERTY SQUARE WEALTH PARTNERS LLC,(610) 865-5803,,,,Small,156.0,262094853.0,7.0513,56.9359,-2.41,-0.43,-3.41,-1.51,2025-02-24 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,0.9864,0002057655,18017,-4.3826,0,0,274107877.0,PA,BETHLEHEM,230698.0,-0.397,0.1358,0.7849,,202304458.0,77.187,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-02-24 05:00:00 UTC,274107877.0,United States,2025-04-29
434836,LIBERTY WEALTH MANAGEMENT LLC,510-658-1880,46,54,38,Small,237.0,522738759.0,36.7089,44.9394,-2.58,107.58,-3.14,121.81,2019-03-26 04:00:00 UTC,4.71,84.53,6.57,90.1,8.34,13.04,,,9.48,13.71,,,6.2,6.6456,0001769302,94609,-12.8662,0,0,599926472.0,CA,OAKLAND,2338771.0,0.2471,0.1544,0.8261,-5.16,400020600.0,76.524,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,ETF Investor","Investment Advisor,Hedge Fund",2019-03-26 04:00:00 UTC,599926472.0,United States,2025-05-09
568015,LIBRA WEALTH LLC,(408) 721-1633,64,36,75,Small,63.0,266538274.0,15.873,76.2835,0.44,34.0,-0.51,22.63,2022-04-28 04:00:00 UTC,13.58,0.0,9.27,,13.56,,,,8.9,,,,7.8,8.6825,0001925385,95032,3.6366,0,0,257185487.0,CA,LOS GATOS,291513.0,0.598,0.1642,0.9245,0.16,234601710.0,88.018,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,ETF Investor",Investment Advisor,2022-04-28 04:00:00 UTC,257185487.0,United States,2025-04-25
366433,"LIDO ADVISORS, LLC",3102788232,,,,Large,1622.0,22211401981.0,14.6116,49.748,-4.03,188.63,-3.09,86.58,2017-05-15 04:00:00 UTC,11.02,99.85,8.08,80.44,14.299999999999999,14.85,13.34,,10.870000000000001,12.53,11.61,,15.2,11.4626,0001650150,90067,1.0904,46,15,21971821790.0,CA,LOS ANGELES,80184440.0,0.6535,0.1625,0.9386,0.91,15323815351.0,68.991,5255757414.0,23.663,2554442546.0,11.501,2701314868.0,12.162,"FINANCE concentrated,Long-Term Focus","Investment Advisor,Hedge Fund",2017-05-15 04:00:00 UTC,21971821790.0,United States,2025-05-15
684929,LIFE LINE WEALTH MANAGEMENT LLC,281-994-7790,,,,Small,34.0,271784940.0,26.4706,94.029,-1.07,8.35,-3.02,3.48,2024-10-15 04:00:00 UTC,7.64,0.0,2.93,,,,,,,,,,0.8,3.0588,0002035872,90211,-3.0458,0,0,280323077.0,CA,BEVERLY HILLS,4391437.0,-0.1895,0.099,0.7016,,271146274.0,99.765,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2024-10-15 04:00:00 UTC,280323077.0,United States,2025-04-25
555953,"LIFE PLANNING PARTNERS, INC",9044485158,,,,Micro,62.0,110446553.0,6.4516,62.1608,0.22,10.38,-0.41,14.1,2022-02-11 05:00:00 UTC,5.57,0.0,7.12,,5.18,,,,6.38,,,,4.8,4.6393,0001910934,32207,2.1417,0,0,108130752.0,FL,JACKSONVILLE,64670.0,0.0558,0.1198,0.6261,-5.81,106650317.0,96.563,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2022-02-11 05:00:00 UTC,108130752.0,United States,2025-04-17
696714,LIFEGOAL WEALTH ADVISORS,6074340742,,,,Micro,69.0,92598854.0,20.2899,58.1682,-0.71,0.84,-1.31,0.41,2025-02-05 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.7,0.873,0002054684,12866,0.459,0,0,92175740.0,NY,SARATOGA SPRINGS,732958.0,-0.5349,0.0917,0.5131,,87535475.0,94.532,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-02-05 05:00:00 UTC,92175740.0,United States,2025-04-21
554133,"LIFEGUIDE FINANCIAL ADVISORS, LLC",(717)-796-1700,35,20,35,Micro,44.0,245069171.0,13.6364,88.5169,-0.82,-2.73,-0.8,-1.93,2022-02-03 05:00:00 UTC,6.18,0.0,6.53,,2.5,,,,1.43,,,,9.1,9.6,0001908585,17055,5.1203,0,0,233132085.0,PA,MECHANICSBURG,3012600.0,-0.1081,0.193,1.0185,-12.27,238970084.0,97.511,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2022-02-03 05:00:00 UTC,233132085.0,United States,2025-04-11
698101,"LIFELONG WEALTH ADVISORS, INC.",651-444-6500,,,,Micro,71.0,213441120.0,11.2676,77.1439,-1.08,1.03,-2.66,0.11,2025-02-13 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.8,0.9265,0002051717,55112,-4.0577,1,0,222468279.0,MN,ARDEN HILLS,220328.0,-0.2918,0.1656,0.9187,,198415881.0,92.96,203880.0,0.096,0.0,0.0,203880.0,0.096,"",Investment Advisor,2025-02-13 05:00:00 UTC,222468279.0,United States,2025-04-23
659015,"LIFEPLAN FINANCIAL, LLC",507-625-3507,,,,Micro,94.0,114673023.0,13.8298,43.5369,-1.34,5.98,-0.16,13.12,2024-01-30 05:00:00 UTC,4.37,0.0,9.53,,,,,,,,,,3.6,4.236,0001739485,56001,1.322,0,0,113176848.0,MN,MANKATO,393556.0,-0.2971,0.0894,0.6417,,69251068.0,60.39,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2024-01-30 05:00:00 UTC,113176848.0,United States,2025-04-25
694933,"LIFEPLAN INVESTMENT ADVISORS, INC.",919-858-6119,,,,Micro,106.0,173853620.0,14.1509,34.0812,-0.42,19.08,-0.73,18.28,2025-01-21 05:00:00 UTC,8.98,0.0,8.26,,,,,,,,,,3.2,3.37,0002045484,27613,7.5441,0,0,161657956.0,NC,RALEIGH,312554.0,0.1515,0.0991,0.6487,,159367850.0,91.668,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-01-21 05:00:00 UTC,161657956.0,United States,2025-05-13
462175,"LIFESTEPS FINANCIAL, INC.",909-2673770,64,69,66,Micro,83.0,123310297.0,2.4096,57.0881,-3.88,89.97,-3.68,95.91,2020-01-30 05:00:00 UTC,10.65,91.09,11.29,94.26,13.11,13.83,,,13.18,14.2,,,15.8,15.7683,0001801373,91711,-5.3881,0,0,130332751.0,CA,CLAREMONT,61325.0,0.4798,0.1831,0.9574,-1.8,71673593.0,58.125,0.0,0.0,0.0,0.0,0.0,0.0,FINANCE concentrated,Investment Advisor,2020-01-30 05:00:00 UTC,130332751.0,United States,2025-04-23
631329,"LIFESTYLE ASSET MANAGEMENT, INC.",281-612-2035,,,,Micro,126.0,181909899.0,24.6032,58.0805,-4.23,21.41,-3.35,24.85,2023-04-20 04:00:00 UTC,4.64,0.0,4.89,,,,,,,,,,3.8,4.6552,0001845675,77546,-0.8895,0,0,183542593.0,TX,FRIENDSWOOD,985983.0,0.175,0.1253,0.9081,,125581322.0,69.035,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2023-04-20 04:00:00 UTC,183542593.0,United States,2025-04-10
699521,"LIFEWEALTH INVESTMENTS, LLC",407-299-4129,,,,Micro,202.0,244346917.0,31.1881,33.539,-1.21,0.13,-1.68,-0.53,2025-02-26 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.7,0.7202,0002033794,34787,61.8972,0,0,150927185.0,FL,WINTER GARDEN,2087605.0,-0.4868,0.1063,0.6148,,182195163.0,74.564,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-02-26 05:00:00 UTC,150927185.0,United States,2025-04-21
556582,"LIFEWORKS ADVISORS, LLC",(616) 200-6512,44,43,44,Small,342.0,601742049.0,20.7602,25.9524,-1.21,30.21,-0.53,25.21,2022-02-15 05:00:00 UTC,3.73,0.0,3.62,,9.69,,,,8.91,,,,5.8,6.1466,0001882132,49546,8.5953,1,0,554114417.0,MI,GRAND RAPIDS,2800577.0,0.4475,0.1178,0.5262,-0.18,307319246.0,51.072,321154.0,0.053,0.0,0.0,321154.0,0.053,Low BETA Stock Focus,Investment Advisor,2022-02-15 05:00:00 UTC,554114417.0,United States,2025-05-06
200048,"LIGHT STREET CAPITAL MANAGEMENT, LLC",650-234-1640,72,71,80,Small,33.0,358111761.0,45.4545,81.3662,-9.59,268.81,-9.38,482.74,2013-02-13 05:00:00 UTC,18.57,5.1,20.59,29.56,13.05,1.0,3.04,8.23,23.830000000000002,5.319999999999999,7.35,12.07,3.4,4.619,0001569049,94301,-34.2426,0,0,544595654.0,CA,PALO ALTO,6627133.0,0.2802,0.3226,1.3109,-5.01,0.0,0.0,49385000.0,13.79,0.0,0.0,49385000.0,13.79,"INFORMATION TECHNOLOGY concentrated,High BETA Stock Focus","Investment Advisor,Hedge Fund",2013-02-13 05:00:00 UTC,544595654.0,United States,2025-05-15
700896,LIGHTHOUSE FINANCIAL LLC,727-490-5797,,,,Micro,75.0,115860508.0,13.3333,62.4976,-5.49,-2.31,-4.77,-1.49,2025-03-11 04:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.9286,0002057556,33774,-5.9006,0,0,123125682.0,FL,LARGO,232123.0,-0.2614,0.2341,1.3186,,68434774.0,59.067,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-03-11 04:00:00 UTC,123125682.0,United States,2025-05-13
390550,"LIGHTHOUSE INVESTMENT PARTNERS, LLC",561-741-0820,,,,Mid,679.0,2425842114.0,62.592,15.9407,-3.02,23.64,-3.13,29.4,2022-02-14 05:00:00 UTC,0.2,0.0,2.28,,9.15,,,,10.74,,,,1.2,1.9892,0001600344,33410,-19.7518,10,13,3022922838.0,FL,PALM BEACH GARDENS,86830340.0,0.2311,0.2018,1.0166,-5.88,207615911.0,8.559,239401944.0,9.869,77550592.0,3.197,161851352.0,6.672,"Short-Term Focus,Low BETA Stock Focus,Value Investor","Investment Advisor,Hedge Fund",2022-02-14 05:00:00 UTC,3022922838.0,United States,2025-05-15
694995,LIGHTHOUSE WEALTH MANAGEMENT INC.,4194960016,,,,Micro,38.0,109103473.0,5.2632,79.0708,-2.84,-0.91,-3.01,-1.52,2025-01-22 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,0.9474,0002042810,44805,-0.0862,0,0,109197590.0,OH,ASHLAND,73495.0,-0.45,0.1239,0.7169,,99725861.0,91.405,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-01-22 05:00:00 UTC,109197590.0,United States,2025-04-22
695867,LIGHTROCK NETHERLANDS B.V.,31657741724,,,,Small,40.0,379969363.0,7.5,42.5005,-7.83,-2.9,-7.94,-3.04,2025-01-29 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.8,0.9487,0002041485,3521 AZ,33.2542,0,0,285146294.0, ,UTRECHT,4495384.0,-0.2237,0.2839,1.6065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",2025-01-29 05:00:00 UTC,285146294.0,,2025-04-29
698414,"LIGHTSPEED MANAGEMENT COMPANY, L.L.C.",(650) 234-8300,,,,Micro,11.0,136486256.0,27.2727,100.0,-16.42,1.9,-5.59,6.68,2025-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.8889,0.8889,0001702122,94025,-51.87,0,0,283578451.0,CA,MENLO PARK,8463226.0,-0.1111,0.4052,1.1575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2025-02-14 05:00:00 UTC,283578451.0,United States,2025-05-15
1700,LILLY ENDOWMENT INC,3179245471,,,,Large,1.0,79301382300.0,0.0,100.0,-13.14,1578.43,-13.14,1578.43,2001-05-01 04:00:00 UTC,-10.61,402.3,-10.61,402.3,33.37,38.1,37.79,27.089999999999996,33.37,38.1,37.79,27.089999999999996,96.0,96.0,0000316011,46208,6.017,0,0,74800607016.0,IN,INDIANANAPOLIS,875000.0,0.8995,0.3175,0.3979,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mega-Cap Focus,HEALTH CARE concentrated,Long-Term Focus,Low BETA Stock Focus",Endowment,2001-05-01 04:00:00 UTC,74800607016.0,United States,2025-04-16
698551,LIMITED LIABILITY COMPANY RAIFFEISEN CAPITAL MANAGEMENT COMPANY,4366488883850,,,,Micro,218.0,18140780.0,,46.9709,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0002056899,119002,,0,0,0.0,1Z,MOSCOW,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",,0.0,RUSSIAN FEDERATION,
1701,LINCLUDEN MANAGEMENT LTD,9058259000,43,39,34,Small,74.0,787114000.0,4.0541,53.498,1.18,133.85,2.39,145.36,2006-05-12 04:00:00 UTC,5.72,84.41,7.24,80.73,1.5699999999999998,13.020000000000001,6.140000000000001,6.370000000000001,1.03,12.57,5.489999999999999,6.02,25.2,34.5556,0001058231,L5B 2T4,-4.7244,1,0,826144000.0,A6,MISSISSAUGA,1722059.0,-0.1735,0.1723,0.9605,-12.18,0.0,0.0,3453000.0,0.439,0.0,0.0,3453000.0,0.439,"Long-Term Focus,Low BETA Stock Focus,Value Investor","",2006-05-12 04:00:00 UTC,826144000.0,Canada,2025-05-06
